Order_Number,Order_Status,Missed_LPNs
6060831010271283,Short,"00100854129313783605, 00100854129313783629, 00100854129313783599, 00100854129313783582, 00100854129313783636, 00100854129313783643, 00100854129313784046, 00100854129313783612, 00100854129313784053"
6060832110271291,Short,"00100854129313932744, 00100854129313932652, 00100854129313932621, 00100854129313932645, 00100854129313932706, 00100854129313932669, 00100854129313932768, 00100854129313932713, 00100854129313932690, 00100854129313932737, 00100854129313932799, 00100854129313932638, 00100854129313932751, 00100854129313932676, 00100854129313932683, 00100854129313932720"
6060842510271336,Perfect,
6060842610271339,Perfect,
6060843410271346,Perfect,
6060844310271351,Short,"00100854129313797251, 00100854129313797275, 00100854129313797268, 00100854129313797244"
6060844410271350,Perfect,
6060845210271356,Perfect,
6060847510271367,Perfect,
6060847710271368,Perfect,
6060848510271371,Short,"00100854129313942576, 00100854129313942668"
6060849510271358,Perfect,
6060849710271375,Short,00100854129313942521
6060850510271378,Short,"00100854129313721270, 00100854129313717426, 00100854129313717457, 00100854129313717433"
6060852810271379,Short,00100854129314170466
6060853310271396,Short,00100854129313934090
6060853810271381,Short,00100854129314170442
606087599797531,Perfect,
606087789854625,Perfect,
6060883310013944,Perfect,
6060884310078066,Perfect,
6060885610141453,Perfect,
6060917010264767,Short,218492
6060969910262305,Perfect,
6060970210271312,Perfect,
6061057610272995,Short,00100854128239238251
6061060210272999,Perfect,
6061074510273163,Short,"00100854129313948233, 00100854129313948226"
6061220610273803,Short,"00100854129314084015, 00100854129314083834"
6061258710273921,Short,00100854129314171562
6061286310268529,Perfect,
6061442810276944,Perfect,
6061698910277129,Short,"00100854129314170978, 00100854129314171463, 00100854129314170985"
6061707110277637,Short,00100854129314171517
6061721710278558,Short,"00100854129314171630, 00100854129314171654, 00100854129314171647"
6061850810279343,Perfect,
6061867110279394,Short,00100854129313798296
6061873310279409,Short,"00100854129314171593, 00100854129314171586"
6061884210157613,Perfect,
6061885410170690,Perfect,
6061925010279657,Perfect,
6061987710281571,Short,00100854129314083537
6062222510282595,Perfect,
6062229610222301,Perfect,
6062256710283316,Short,00100854129314173450
6062536310284243,Short,"00100854129313977615, 00100854129313977592, 00100854129313977608, 00100854128239364813"
6062536710284246,Short,"00100854129313977561, 00100854129313977554"
6062537610284252,Perfect,
6062540710284268,Short,00100854129314083490
6062545510284296,Short,00100854129313977585
6062546110284300,Perfect,
6062605110271291,Perfect,
6062994710286239,Short,00100854129314083513
6063414210230061,Perfect,
6063572510158966,Perfect,
6064380810297364,Short,"00100854129314173474, 00100854129314173467"
6064467710299996,Short,"00100854129314174198, 00100854129314174181"
6064468410300003,Short,"00100854129314174549, 00100854129314174136"
6064468710300006,Short,"00100854129314174228, 00100854129314174235, 00100854129314174211"
6064468810300008,Short,"00100854129314174167, 00100854129314174150, 00100854129314174174"
6064469810300018,Perfect,
6064470810300018,Short,00100854129313944273
6064471210300018,Perfect,
6064472010300026,Perfect,
6064473610300032,Perfect,
6064473810300032,Short,"00100854129314086859, 00100854129314086828, 00100854129314086842, 00100854129314086835"
6064474010300034,Short,"00100854129314174570, 00100854129314174143"
6064474310300032,Perfect,
6064474410300032,Short,"00100854129313798654, 00100854129313798661, 00100854129313798630"
6064474610300018,Perfect,
6064476710300053,Perfect,
6064476910300055,Perfect,
6064477110300054,Perfect,
6064477810300060,Perfect,
6064478610300064,Perfect,
6064478710300063,Perfect,
6064480610300075,Short,"00100854129313975222, 00100854129313975246, 00100854129313975239"
6064481410300081,Short,"00100854129313975277, 00100854129313975260"
6064481510300082,Short,00100854129313975383
6064481710300083,Short,"00100854129313975406, 00100854129313975413, 00100854129313975376"
6064481810300084,Short,"00100854129313975482, 00100854129313975468, 00100854129313975475"
6064482110300086,Short,"00100854129313975444, 00100854129313975437"
6064482310300087,Short,"00100854129313975314, 00100854129313975307, 00100854129313975291"
6064482410300088,Short,"00100854129313975505, 00100854129313975529, 00100854129313975512"
6064482710300085,Perfect,
6064483010300089,Short,00100854129314035246
6064483310300091,Perfect,
6064483510300094,Perfect,
6064483710300096,Perfect,
6064483810300093,Perfect,
6064484210300097,Perfect,
6064484310300096,Perfect,
6064485110300099,Perfect,
6064486610300110,Perfect,
6064487110300112,Perfect,
6064487910300155,Short,"00100854129314174327, 00100854129314174464"
6064488010300154,Short,00100854129314173542
6064488110300156,Short,"00100854129314174440, 00100854129314174945, 00100854129314174952, 00100854129314174457"
6064488210300157,Short,"00100854129314174273, 00100854129314174242, 00100854129314174266, 00100854129314174259"
6064488310300158,Short,"00100854129314174303, 00100854129314174280, 00100854129314174297"
6064488510300160,Short,"00100854129313975369, 00100854129313975338, 00100854129313975352, 00100854129313975345"
6064488810300161,Perfect,
6064489210300167,Perfect,
6064490810300159,Short,00100854129313798333
6064491710300184,Short,"00100854129313975215, 00100854129314173528, 00100854129314173535"
6064491810300186,Perfect,
6064491910300185,Short,"00100854129314050058, 00100854129314050065, 00100854129314050072"
6064492010300187,Short,"00100854129314173504, 00100854129314173511, 00100854129314173498"
6064493710300197,Perfect,
6064493810300200,Perfect,
6064496610230109,Perfect,
6064541310300948,Perfect,
6064553410264654,Perfect,
6064555710264681,Perfect,
6064576710230061,Perfect,
6064576810230080,Perfect,
6064577010230085,Perfect,
6064577110230109,Perfect,
6064577210230119,Perfect,
6064577310234442,Perfect,
6064577610252592,Perfect,
6064577810260634,Perfect,
6064578110262876,Perfect,
6064578210263807,Perfect,
6064579110268522,Perfect,
6064579210268525,Perfect,
6064579310268533,Perfect,
6064597010300983,Perfect,
6064676910301410,Perfect,
6064782310301903,Short,00100854129313945904
6064828710272995,Perfect,
6064838810302145,Short,00100854128238253255
6064841810302159,Perfect,
6064842510302151,Short,"00100854129313945973, 00100854129313945966, 00100854129313945980"
6064957310302466,Perfect,
6065046410271296,Perfect,
6065046910300018,Perfect,
6065100010156414,Perfect,
6065100810083944,Perfect,
6065102710035961,Perfect,
6065106610195131,Perfect,
6065118410223313,Perfect,
6065118610222878,Perfect,
6065118710221749,Perfect,
6065163310283322,Perfect,
6065191310303784,Short,00100854129314043685
6065191710303786,Short,00100854129313943269
6065207210302001,Perfect,
6065473310305385,Short,00100854129313975543
6065501710305554,Perfect,
6065755410273781,Perfect,
6065760110152926,Short,00100854128239476349
6065760510223313,Perfect,
6065820010265998,Perfect,
6065824510152841,Perfect,
6065824810156819,Perfect,
6065825110220103,Perfect,
6065825510222225,Perfect,
6065825710222233,Perfect,
6065826210222975,Perfect,
6065826410222992,Perfect,
6065826610223115,Short,00100854128238265258
6065826710223313,Perfect,
6065827010262328,Perfect,
6065827110262400,Perfect,
6065827210263807,Perfect,
6065827310271640,Short,00100854129314094786
6065887510308147,Short,00100854129314174334
6066246710309998,Short,00100854129313945935
6066246810309994,Short,"00100854129314087177, 00100854129314087160, 00100854129314087290"
6066246910309999,Short,"00100854129314003290, 00100854129314003283"
6066247310310003,Perfect,
6066251510310062,Perfect,
6066251710310061,Perfect,
6066253610310075,Short,"00100854129313975918, 00100854129313975901"
6066253910310077,Perfect,
6066258010262416,Perfect,
6066273110141448,Perfect,
6066274010156508,Perfect,
6066274110156509,Perfect,
6066274310156522,Perfect,
6066274610156558,Perfect,
6066275210156631,Perfect,
6066275610165581,Perfect,
6066275810177433,Perfect,
6066276410208589,Perfect,
6066276510208591,Perfect,
6066277710246568,Perfect,
6066278610271341,Perfect,
6066279210300018,Perfect,
6066279910310084,Perfect,
6066418510311189,Short,00100854128239238220
6066425710311220,Short,00100854129314050461
6066445210311301,Short,00100854129314093635
6066486410311386,Short,"00100854129314096209, 00100854129314096193"
6066534210311659,Perfect,
6066587310311963,Perfect,
6066587410311803,Perfect,
6066727410311280,Perfect,
6066731410312493,Short,"00100854129314050409, 00100854129314050416, 00100854129314050393"
6066731710312494,Short,00100854129313798234
6066733010312499,Perfect,
6066734710312503,Short,"00100854129313975611, 00100854129313975628, 00100854129313975604"
6066736110312510,Short,"00100854129314050331, 00100854129314050348, 00100854129314050324, 00100854129314050317"
6066738410312524,Short,"00100854129313975659, 00100854129314050713, 00100854129313975642"
6066738510312512,Short,00100854129314003399
6066738910312526,Short,"00100854129313978179, 00100854129313977721, 00100854129313977776, 00100854129313977653, 00100854129313977684, 00100854129313977707, 00100854129313977820, 00100854129313977677, 00100854129313977660, 00100854129313977752, 00100854129313977691, 00100854129313977738, 00100854129313977837, 00100854129313977769, 00100854129313978193, 00100854129313977646, 00100854129313977714, 00100854129313977639"
6066739510312529,Short,"00100854129314094878, 00100854129314094892, 00100854129314094854"
6066741110312538,Short,"00100854129314050294, 00100854129314050270, 00100854129314050287"
6066744010312547,Perfect,
6066748110312575,Short,"00100854129314174372, 00100854129314174358, 00100854129314174365, 00100854129314050188"
6066748610312578,Short,"00100854129314090375, 00100854129314090108, 00100854129314090306, 00100854129314090412, 00100854129314090344, 00100854129314090269, 00100854129314090139, 00100854129314090122, 00100854129314090290"
6066749410312582,Short,"00100854129313975598, 00100854129313975574, 00100854129313975581"
6066750610312591,Short,"00100854129314050430, 00100854129314050447, 00100854129314050454"
6066751010312578,Perfect,
6066751510312597,Short,"00100854129313975680, 00100854129313975666, 00100854129313975673"
6066753810312596,Short,00100854128239364677
6066757810312620,Short,00100854129314174396
6066760410312640,Short,"00100854129314094939, 00100854129314094953, 00100854129314094922, 00100854129314094977, 00100854129314094991, 00100854129314094984, 00100854129314095776, 00100854129314095011, 00100854129312457163, 00100854129314095769"
6066760510312641,Short,"00100854129314050355, 00100854129314050362, 00100854129314050379"
6066767310312691,Perfect,
6066767410312693,Perfect,
6066767810312698,Perfect,
6066770710312746,Perfect,
6066772810312757,Short,"00100854129312467223, 00100854129314098401"
6066773210312748,Short,00100854129313988062
6066773810312759,Short,"00100854129313918083, 00100854129314098821"
6066774210312763,Perfect,
6066774710312768,Perfect,
6066775710312774,Perfect,
6066776810312772,Short,"00100854129312457033, 00100854129312457125"
6066777110312770,Short,"00100854129313673753, 00100854129314098647, 00100854129314098630"
6066778010312783,Short,00100854129314095493
6066778910312791,Perfect,
6066779010312781,Short,00100854129314090504
6066779710312794,Perfect,
6066780010312787,Short,00100854129308047552
6066780210312796,Perfect,
6066780410312793,Short,"00100854129312457200, 00100854129312457187"
6066780710312797,Perfect,
6066781410312803,Short,"00100854129313916768, 00100854129313916720, 00100854129313916751, 00100854129313916744, 00100854129313916713, 00100854129313916737"
6066781810312801,Short,00100854129314098845
6066782010312803,Perfect,
6066786410312823,Perfect,
6066788010312834,Perfect,
6066788110312835,Short,"00100854129313798128, 00100854129313798111"
6066788510312828,Short,"00100854129314096155, 00100854129314096148, 00100854129314096162, 00100854129314096131"
6066788610312831,Perfect,
6066788910312841,Perfect,
6066789110312840,Perfect,
6066789210312841,Perfect,
6066789910312843,Perfect,
6066790610312845,Perfect,
6066790710312842,Perfect,
6066790910312846,Perfect,
6066792010312855,Short,00100854128239427112
6066792210312852,Short,"00100854129313917901, 00100854129314098333, 00100854129314098746, 00100854129314098326"
6066792610312856,Perfect,
6066792810312861,Perfect,
6066793410312864,Perfect,
6066794110312866,Perfect,
6066795110312868,Short,"00100854129312456975, 00100854129312456999"
6066795810312869,Short,"00100854129314095530, 00100854129314095547"
6066796610312875,Short,"00100854129314093093, 00100854129314093116, 00100854129314093109, 00100854129314093086, 00100854129314093123, 00100854129314093062"
6066796910312878,Perfect,
6066813510312961,Perfect,
6066973410273771,Short,"00100854129313717921, 00100854129313717914"
6066973710273786,Short,00100854129314169231
6066990810311212,Perfect,
6066991010286170,Short,"00100854129313976052, 00100854129313976076"
6066992510283696,Perfect,
6066992610301818,Short,00100854128238251381
6066993010302673,Perfect,
6066993110302675,Perfect,
6066996810304216,Short,00100854129313975949
6066998210310902,Perfect,
6067001210301324,Perfect,
6067006810264782,Perfect,
6067009610265910,Short,"00100854129314003177, 00100854129314003191, 00100854129314003207, 00100854129314003184"
6067054210312339,Short,00100854128239480735
6067065310312391,Perfect,
6067153010314547,Short,"00100854129314012698, 00100854129314012704, 00100854129314053912"
6067164810300032,Perfect,
6067169010314629,Perfect,
6067177510314671,Perfect,
6067199710314764,Short,"00100854129314050195, 00100854129314050218, 00100854129314050201, 00100854129314050225"
